orgid,pulseid,manager,q1_s,q2_s,q3_s,q4_s,q5_s,q6_s,q7_s,q8_s,q9_s,q10_s,gender,ethnic,los,wave,group,stratum,sector,female_mgr,progress,num_managers,org_nor
esorg102,espulse1126,Yes,5,Neither agree nor disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Female,British,10,2,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1127,Yes,8,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Other,I do not wish to disclose my ethnic origin,12,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1128,No,6,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly Agree,Strongly Agree,Female,British,8,2,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1129,Yes,4,Neither agree nor disagree,Neither agree nor disagree,Disagree,Strongly Disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Female,British,3,1,Treatment,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1130,No,8,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Male,British,1,2,Treatment,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1131,Yes,6,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Female,British,4,2,Treatment,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1132,No,7,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,British,0,1,Treatment,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1133,Yes,6,Neither agree nor disagree,Disagree,Agree,Neither agree nor disagree,Strongly Agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Female,British,25,1,Treatment,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1134,Yes,7,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Female,British,5,1,Treatment,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1135,Yes,5,Neither agree nor disagree,Disagree,Strongly Disagree,Disagree,Agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Strongly Disagree,Female,British,12,2,Treatment,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1136,No,7,Agree,Agree,Disagree,Neither agree nor disagree,Agree,Agree,Agree,Strongly Agree,Agree,Male,British,7,2,Treatment,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1137,Yes,8,Agree,Strongly Agree,Agree,Agree,Neither agree nor disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,British,5,1,Treatment,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1138,No,10,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,British,1,2,Treatment,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1139,Yes,8,Agree,Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Female,British,21,2,Treatment,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1140,No,10,Agree,Agree,Agree,Neither agree nor disagree,Disagree,Agree,Agree,Agree,Agree,Male,British,1,1,Treatment,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1141,Yes,8,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Agree,Neither agree nor disagree,Strongly Disagree,Disagree,Agree,Neither agree nor disagree,Female,British,1,2,Treatment,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1142,Yes,8,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Agree,Female,Other,10,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1143,Yes,10,Strongly Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,British,7,2,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1144,Yes,1,Strongly Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Female,British,7,2,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1145,Yes,10,Strongly Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Female,British,32,2,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1146,Yes,2,Agree,Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Female,British,32,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1147,Yes,5,Agree,Strongly Disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Female,British,7,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1148,No,10,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,British,7,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1149,Yes,10,Strongly Agree,Agree,Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Agree,Agree,Strongly Agree,Female,British,7,2,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1150,Yes,9,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Female,British,10,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1151,Yes,9,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Female,British,12,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1152,No,8,Agree,Neither agree nor disagree,Agree,Disagree,Strongly Disagree,Agree,Don't know,Strongly Agree,Strongly Agree,Female,British,19,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1153,No,10,Agree,Agree,Agree,Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Female,British,8,2,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1154,Yes,10,Agree,Neither agree nor disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Strongly Agree,Female,British,14,2,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1155,Yes,10,Strongly Agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,British,13,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1156,Yes,8,Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Disagree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Female,British,18,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1157,Yes,8,Strongly Agree,Agree,Agree,Disagree,Disagree,Disagree,Neither agree nor disagree,Strongly Agree,Agree,Female,British,4,2,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1158,Yes,7,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Female,British,8,2,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1159,Yes,9,Agree,Agree,Neither agree nor disagree,Agree,Disagree,Agree,Agree,Agree,Agree,Female,British,5,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1160,Yes,7,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Male,British,2,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1161,Yes,10,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,British,10,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1162,Yes,7,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Female,British,8,2,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1163,No,9,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Female,British,3,2,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1164,Yes,8,Strongly Agree,Strongly Agree,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Male,British,2,2,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1165,No,2,Strongly Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Female,British,12,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1166,No,10,Agree,Agree,Agree,Strongly Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Female,British,2,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1167,Yes,7,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Female,British,8,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1168,Yes,8,Strongly Agree,Agree,Agree,Agree,Disagree,Neither agree nor disagree,Agree,Agree,Agree,Female,British,4,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1169,Yes,3,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Female,British,5,2,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1170,No,1,Strongly Agree,Strongly Agree,Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Female,Other,12,2,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1171,No,6,Agree,Agree,Agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Female,British,2,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1172,Yes,8,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Male,British,4,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1173,No,9,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,Neither agree nor disagree,Agree,Agree,Female,British,8,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1174,No,9,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Female,British,2,2,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1175,No,1,Agree,Neither agree nor disagree,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Female,British,7,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1176,No,8,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Female,British,9,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1177,Yes,10,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,British,4,2,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1178,Yes,5,Neither agree nor disagree,Neither agree nor disagree,Disagree,Disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Disagree,Female,British,10,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1179,No,8,Agree,Agree,Agree,Neither agree nor disagree,Strongly Disagree,Neither agree nor disagree,Agree,Agree,Agree,Female,British,5,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1180,No,5,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Female,British,5,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1181,Yes,5,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Female,British,12,2,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1182,Yes,10,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Female,British,10,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1183,Yes,6,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Female,British,10,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1184,Yes,8,Strongly Agree,Neither agree nor disagree,Agree,Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Agree,Male,British,4,2,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1185,No,10,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Male,British,1,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1186,No,9,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Female,Other,2,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1187,No,6,Strongly Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Female,British,1,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1188,Yes,6,Neither agree nor disagree,Disagree,Disagree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Strongly Agree,Disagree,Female,British,11,2,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1189,No,6,Neither agree nor disagree,Strongly Agree,Strongly Agree,Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,Any other Ethnic Group,6,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1190,No,7,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,British,5,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1191,Yes,10,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,British,10,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1192,No,3,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Female,British,10,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1193,No,8,Agree,Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Male,British,1,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1194,No,5,Agree,Disagree,Neither agree nor disagree,Strongly Disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Female,British,1,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1195,Yes,7,Disagree,Disagree,Disagree,Strongly Disagree,Agree,Disagree,Neither agree nor disagree,Agree,Strongly Disagree,Female,British,0,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1196,Yes,9,Strongly Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Strongly Agree,Disagree,Neither agree nor disagree,Agree,Disagree,Female,British,28,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1197,Yes,10,Agree,Agree,Agree,Agree,Disagree,Strongly Agree,Agree,Agree,Agree,Female,British,1,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1198,Yes,6,Agree,Strongly Disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Disagree,Strongly Disagree,Neither agree nor disagree,Neither agree nor disagree,Female,British,9,2,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1199,No,7,Neither agree nor disagree,Neither agree nor disagree,Disagree,Disagree,Agree,Neither agree nor disagree,Agree,Strongly Agree,Agree,Female,British,6,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1200,No,7,Agree,Neither agree nor disagree,Agree,Disagree,Agree,Agree,Agree,Strongly Agree,Agree,Female,British,6,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1201,No,7,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Disagree,Agree,Neither agree nor disagree,Female,British,23,1,Control,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1202,No,1,Neither agree nor disagree,Disagree,Neither agree nor disagree,Disagree,Strongly Agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Disagree,Male,Other,9,1,Treatment,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1203,No,10,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Agree,Agree,Agree,Strongly Agree,Female,British,4,1,Treatment,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1204,Yes,10,Strongly Agree,Agree,Strongly Agree,Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,British,32,1,Treatment,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1205,No,8,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Strongly Agree,Female,British,13,2,Treatment,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1206,Yes,6,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Female,British,10,1,Treatment,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1207,Yes,4,Strongly Agree,Agree,Strongly Disagree,Neither agree nor disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Female,British,2,1,Treatment,1,102Housing association,0.91,0.71,160,700
esorg102,espulse1208,Yes,7,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Female,British,4,2,Treatment,1,102Housing association,0.91,0.71,160,700
